order_item_id,order_id,product_id,quantity,unit_price,unit_cogs,item_total
ITEM-0051036,ORD-031089,PRD-103,1,74.26,45.0,74.26
ITEM-0051037,ORD-031090,PRD-111,1,38.0,18.0,38.0
ITEM-0051038,ORD-031091,PRD-115,1,28.0,11.0,28.0
ITEM-0051039,ORD-031091,PRD-110,2,95.0,42.0,190.0
ITEM-0051040,ORD-031092,PRD-108,2,140.0,65.0,280.0
ITEM-0051041,ORD-031093,PRD-116,1,62.0,26.0,62.0
ITEM-0051042,ORD-031093,PRD-117,1,42.0,16.0,42.0
ITEM-0051043,ORD-031094,PRD-114,1,29.0,14.0,29.0
ITEM-0051044,ORD-031094,PRD-108,2,140.0,65.0,280.0
ITEM-0051045,ORD-031095,PRD-102,1,489.0,310.0,489.0
ITEM-0051046,ORD-031096,PRD-115,1,28.0,11.0,28.0
ITEM-0051047,ORD-031096,PRD-104,2,95.0,55.0,190.0
ITEM-0051048,ORD-031097,PRD-106,2,85.0,38.0,170.0
ITEM-0051049,ORD-031098,PRD-102,1,489.0,310.0,489.0
ITEM-0051050,ORD-031098,PRD-109,1,32.0,12.0,32.0
ITEM-0051051,ORD-031098,PRD-112,1,49.0,22.0,49.0
ITEM-0051052,ORD-031099,PRD-112,1,49.0,22.0,49.0
ITEM-0051053,ORD-031099,PRD-101,2,187.06,120.0,374.12
ITEM-0051054,ORD-031100,PRD-110,1,95.0,42.0,95.0
ITEM-0051055,ORD-031101,PRD-112,2,49.0,22.0,98.0
ITEM-0051056,ORD-031102,PRD-111,2,38.0,18.0,76.0
ITEM-0051057,ORD-031102,PRD-105,1,45.0,22.0,45.0
ITEM-0051058,ORD-031102,PRD-113,1,195.0,110.0,195.0
ITEM-0051059,ORD-031102,PRD-102,1,489.0,310.0,489.0
ITEM-0051060,ORD-031103,PRD-104,1,89.3,55.0,89.3
ITEM-0051061,ORD-031104,PRD-108,1,140.0,65.0,140.0
ITEM-0051062,ORD-031105,PRD-119,2,16.0,8.0,32.0
ITEM-0051063,ORD-031106,PRD-106,2,85.0,38.0,170.0
ITEM-0051064,ORD-031107,PRD-118,2,19.5,9.5,39.0
ITEM-0051065,ORD-031107,PRD-110,2,95.0,42.0,190.0
ITEM-0051066,ORD-031108,PRD-113,2,195.0,110.0,390.0
ITEM-0051067,ORD-031109,PRD-118,2,19.5,9.5,39.0
ITEM-0051068,ORD-031110,PRD-109,2,32.0,12.0,64.0
ITEM-0051069,ORD-031111,PRD-111,1,38.0,18.0,38.0
ITEM-0051070,ORD-031111,PRD-119,1,16.0,8.0,16.0
ITEM-0051071,ORD-031111,PRD-118,1,19.5,9.5,19.5
ITEM-0051072,ORD-031112,PRD-119,2,16.0,8.0,32.0
ITEM-0051073,ORD-031112,PRD-115,1,28.0,11.0,28.0
ITEM-0051074,ORD-031113,PRD-112,2,49.0,22.0,98.0
ITEM-0051075,ORD-031114,PRD-115,1,28.0,11.0,28.0
ITEM-0051076,ORD-031114,PRD-118,2,19.5,9.5,39.0
ITEM-0051077,ORD-031115,PRD-113,1,195.0,110.0,195.0
ITEM-0051078,ORD-031115,PRD-103,2,79.0,45.0,158.0
ITEM-0051079,ORD-031116,PRD-102,1,489.0,310.0,489.0
ITEM-0051080,ORD-031117,PRD-110,1,95.0,42.0,95.0
ITEM-0051081,ORD-031118,PRD-117,2,42.0,16.0,84.0
ITEM-0051082,ORD-031119,PRD-113,1,195.0,110.0,195.0
ITEM-0051083,ORD-031120,PRD-101,1,187.06,120.0,187.06
ITEM-0051084,ORD-031121,PRD-105,2,45.0,22.0,90.0
ITEM-0051085,ORD-031121,PRD-107,1,65.0,24.0,65.0
ITEM-0051086,ORD-031121,PRD-103,1,79.0,45.0,79.0
ITEM-0051087,ORD-031122,PRD-111,1,38.0,18.0,38.0
ITEM-0051088,ORD-031122,PRD-105,1,45.0,22.0,45.0
ITEM-0051089,ORD-031122,PRD-102,1,489.0,310.0,489.0
ITEM-0051090,ORD-031123,PRD-118,2,19.5,9.5,39.0
ITEM-0051091,ORD-031124,PRD-117,2,42.0,16.0,84.0
ITEM-0051092,ORD-031124,PRD-107,2,65.0,24.0,130.0
ITEM-0051093,ORD-031125,PRD-117,2,42.0,16.0,84.0
ITEM-0051094,ORD-031126,PRD-109,1,32.0,12.0,32.0
ITEM-0051095,ORD-031126,PRD-114,2,29.0,14.0,58.0
ITEM-0051096,ORD-031127,PRD-107,1,65.0,24.0,65.0
ITEM-0051097,ORD-031127,PRD-112,1,49.0,22.0,49.0
ITEM-0051098,ORD-031127,PRD-115,1,28.0,11.0,28.0
ITEM-0051099,ORD-031128,PRD-117,2,42.0,16.0,84.0
ITEM-0051100,ORD-031128,PRD-109,1,32.0,12.0,32.0
ITEM-0051101,ORD-031128,PRD-119,1,16.0,8.0,16.0
ITEM-0051102,ORD-031129,PRD-113,2,195.0,110.0,390.0
ITEM-0051103,ORD-031129,PRD-110,2,95.0,42.0,190.0
ITEM-0051104,ORD-031130,PRD-106,1,85.0,38.0,85.0
ITEM-0051105,ORD-031130,PRD-117,2,42.0,16.0,84.0
ITEM-0051106,ORD-031130,PRD-107,1,65.0,24.0,65.0
ITEM-0051107,ORD-031131,PRD-113,2,195.0,110.0,390.0
ITEM-0051108,ORD-031132,PRD-113,1,195.0,110.0,195.0
ITEM-0051109,ORD-031132,PRD-106,2,85.0,38.0,170.0
ITEM-0051110,ORD-031133,PRD-108,1,140.0,65.0,140.0
ITEM-0051111,ORD-031134,PRD-101,1,199.0,120.0,199.0
ITEM-0051112,ORD-031135,PRD-109,1,32.0,12.0,32.0
ITEM-0051113,ORD-031135,PRD-115,2,28.0,11.0,56.0
ITEM-0051114,ORD-031135,PRD-106,2,85.0,38.0,170.0
ITEM-0051115,ORD-031136,PRD-114,1,29.0,14.0,29.0
ITEM-0051116,ORD-031137,PRD-106,1,85.0,38.0,85.0
ITEM-0051117,ORD-031138,PRD-116,1,62.0,26.0,62.0
ITEM-0051118,ORD-031139,PRD-119,1,16.0,8.0,16.0
ITEM-0051119,ORD-031140,PRD-109,1,32.0,12.0,32.0
ITEM-0051120,ORD-031140,PRD-102,2,489.0,310.0,978.0
ITEM-0051121,ORD-031141,PRD-113,1,195.0,110.0,195.0
ITEM-0051122,ORD-031142,PRD-102,2,459.66,310.0,919.32
ITEM-0051123,ORD-031142,PRD-104,1,89.3,55.0,89.3
ITEM-0051124,ORD-031143,PRD-113,1,195.0,110.0,195.0
ITEM-0051125,ORD-031143,PRD-101,1,199.0,120.0,199.0
ITEM-0051126,ORD-031144,PRD-117,1,42.0,16.0,42.0
ITEM-0051127,ORD-031144,PRD-105,1,42.3,22.0,42.3
ITEM-0051128,ORD-031145,PRD-101,2,187.06,120.0,374.12
ITEM-0051129,ORD-031146,PRD-105,2,42.3,22.0,84.6
ITEM-0051130,ORD-031147,PRD-116,1,62.0,26.0,62.0
ITEM-0051131,ORD-031148,PRD-117,1,42.0,16.0,42.0
ITEM-0051132,ORD-031149,PRD-105,2,45.0,22.0,90.0
ITEM-0051133,ORD-031149,PRD-109,1,32.0,12.0,32.0
ITEM-0051134,ORD-031150,PRD-111,2,38.0,18.0,76.0
ITEM-0051135,ORD-031151,PRD-104,1,95.0,55.0,95.0
ITEM-0051136,ORD-031151,PRD-115,2,28.0,11.0,56.0
ITEM-0051137,ORD-031152,PRD-103,1,74.26,45.0,74.26
ITEM-0051138,ORD-031152,PRD-107,2,65.0,24.0,130.0
ITEM-0051139,ORD-031153,PRD-109,1,32.0,12.0,32.0
ITEM-0051140,ORD-031154,PRD-106,1,85.0,38.0,85.0
ITEM-0051141,ORD-031154,PRD-103,2,79.0,45.0,158.0
ITEM-0051142,ORD-031154,PRD-113,2,195.0,110.0,390.0
ITEM-0051143,ORD-031155,PRD-102,1,459.66,310.0,459.66
ITEM-0051144,ORD-031155,PRD-118,1,19.5,9.5,19.5
ITEM-0051145,ORD-031155,PRD-104,2,89.3,55.0,178.6
ITEM-0051146,ORD-031156,PRD-118,1,19.5,9.5,19.5
ITEM-0051147,ORD-031157,PRD-109,2,32.0,12.0,64.0
ITEM-0051148,ORD-031158,PRD-104,2,89.3,55.0,178.6
ITEM-0051149,ORD-031158,PRD-106,1,85.0,38.0,85.0
ITEM-0051150,ORD-031159,PRD-102,2,459.66,310.0,919.32
ITEM-0051151,ORD-031159,PRD-103,1,74.26,45.0,74.26
ITEM-0051152,ORD-031160,PRD-119,2,16.0,8.0,32.0
ITEM-0051153,ORD-031161,PRD-116,1,62.0,26.0,62.0
ITEM-0051154,ORD-031162,PRD-110,1,95.0,42.0,95.0
ITEM-0051155,ORD-031162,PRD-111,2,38.0,18.0,76.0
ITEM-0051156,ORD-031162,PRD-101,1,187.06,120.0,187.06
ITEM-0051157,ORD-031163,PRD-116,2,62.0,26.0,124.0
ITEM-0051158,ORD-031164,PRD-114,1,29.0,14.0,29.0
ITEM-0051159,ORD-031165,PRD-108,2,140.0,65.0,280.0
ITEM-0051160,ORD-031166,PRD-119,1,16.0,8.0,16.0
ITEM-0051161,ORD-031167,PRD-116,2,62.0,26.0,124.0
ITEM-0051162,ORD-031168,PRD-109,2,32.0,12.0,64.0
ITEM-0051163,ORD-031169,PRD-119,2,16.0,8.0,32.0
ITEM-0051164,ORD-031170,PRD-111,2,38.0,18.0,76.0
ITEM-0051165,ORD-031171,PRD-102,1,459.66,310.0,459.66
ITEM-0051166,ORD-031171,PRD-116,2,62.0,26.0,124.0
ITEM-0051167,ORD-031172,PRD-115,1,28.0,11.0,28.0
ITEM-0051168,ORD-031173,PRD-107,2,65.0,24.0,130.0
ITEM-0051169,ORD-031174,PRD-114,2,29.0,14.0,58.0
ITEM-0051170,ORD-031175,PRD-104,1,95.0,55.0,95.0
ITEM-0051171,ORD-031175,PRD-115,2,28.0,11.0,56.0
ITEM-0051172,ORD-031176,PRD-117,2,42.0,16.0,84.0
ITEM-0051173,ORD-031176,PRD-107,1,65.0,24.0,65.0
ITEM-0051174,ORD-031177,PRD-113,1,195.0,110.0,195.0
ITEM-0051175,ORD-031178,PRD-116,1,62.0,26.0,62.0
ITEM-0051176,ORD-031179,PRD-102,1,489.0,310.0,489.0
ITEM-0051177,ORD-031180,PRD-103,1,74.26,45.0,74.26
ITEM-0051178,ORD-031181,PRD-118,2,19.5,9.5,39.0
ITEM-0051179,ORD-031181,PRD-106,2,85.0,38.0,170.0
ITEM-0051180,ORD-031182,PRD-116,2,62.0,26.0,124.0
ITEM-0051181,ORD-031182,PRD-118,1,19.5,9.5,19.5
ITEM-0051182,ORD-031183,PRD-110,2,95.0,42.0,190.0
ITEM-0051183,ORD-031184,PRD-110,2,95.0,42.0,190.0
ITEM-0051184,ORD-031184,PRD-103,1,74.26,45.0,74.26
ITEM-0051185,ORD-031185,PRD-110,1,95.0,42.0,95.0
ITEM-0051186,ORD-031185,PRD-114,2,29.0,14.0,58.0
ITEM-0051187,ORD-031186,PRD-119,1,16.0,8.0,16.0
ITEM-0051188,ORD-031186,PRD-115,1,28.0,11.0,28.0
ITEM-0051189,ORD-031187,PRD-103,2,74.26,45.0,148.52
ITEM-0051190,ORD-031188,PRD-105,2,45.0,22.0,90.0
ITEM-0051191,ORD-031188,PRD-118,2,19.5,9.5,39.0
ITEM-0051192,ORD-031189,PRD-103,1,74.26,45.0,74.26
ITEM-0051193,ORD-031190,PRD-112,2,49.0,22.0,98.0
ITEM-0051194,ORD-031191,PRD-102,1,489.0,310.0,489.0
ITEM-0051195,ORD-031192,PRD-112,1,49.0,22.0,49.0
ITEM-0051196,ORD-031193,PRD-116,2,62.0,26.0,124.0
ITEM-0051197,ORD-031194,PRD-112,2,49.0,22.0,98.0
ITEM-0051198,ORD-031194,PRD-104,2,95.0,55.0,190.0
ITEM-0051199,ORD-031195,PRD-116,1,62.0,26.0,62.0
ITEM-0051200,ORD-031196,PRD-119,1,16.0,8.0,16.0
ITEM-0051201,ORD-031196,PRD-118,2,19.5,9.5,39.0
ITEM-0051202,ORD-031196,PRD-101,1,187.06,120.0,187.06
ITEM-0051203,ORD-031197,PRD-105,1,45.0,22.0,45.0
ITEM-0051204,ORD-031197,PRD-115,1,28.0,11.0,28.0
ITEM-0051205,ORD-031198,PRD-114,1,29.0,14.0,29.0
ITEM-0051206,ORD-031199,PRD-112,2,49.0,22.0,98.0
ITEM-0051207,ORD-031200,PRD-104,2,95.0,55.0,190.0
ITEM-0051208,ORD-031200,PRD-110,2,95.0,42.0,190.0
ITEM-0051209,ORD-031201,PRD-101,2,199.0,120.0,398.0
ITEM-0051210,ORD-031202,PRD-113,2,195.0,110.0,390.0
ITEM-0051211,ORD-031203,PRD-109,2,32.0,12.0,64.0
ITEM-0051212,ORD-031204,PRD-111,2,38.0,18.0,76.0
ITEM-0051213,ORD-031204,PRD-105,2,45.0,22.0,90.0
ITEM-0051214,ORD-031204,PRD-104,1,95.0,55.0,95.0
ITEM-0051215,ORD-031205,PRD-108,1,140.0,65.0,140.0
ITEM-0051216,ORD-031206,PRD-117,2,42.0,16.0,84.0
ITEM-0051217,ORD-031206,PRD-115,2,28.0,11.0,56.0
ITEM-0051218,ORD-031207,PRD-114,1,29.0,14.0,29.0
ITEM-0051219,ORD-031208,PRD-108,1,140.0,65.0,140.0
ITEM-0051220,ORD-031209,PRD-118,2,19.5,9.5,39.0
ITEM-0051221,ORD-031210,PRD-119,2,16.0,8.0,32.0
ITEM-0051222,ORD-031211,PRD-119,1,16.0,8.0,16.0
ITEM-0051223,ORD-031211,PRD-113,2,195.0,110.0,390.0
ITEM-0051224,ORD-031212,PRD-116,1,62.0,26.0,62.0
ITEM-0051225,ORD-031212,PRD-108,2,140.0,65.0,280.0
ITEM-0051226,ORD-031213,PRD-107,2,65.0,24.0,130.0
ITEM-0051227,ORD-031213,PRD-114,2,29.0,14.0,58.0
ITEM-0051228,ORD-031214,PRD-105,2,45.0,22.0,90.0
ITEM-0051229,ORD-031214,PRD-106,2,85.0,38.0,170.0
ITEM-0051230,ORD-031215,PRD-104,2,89.3,55.0,178.6
ITEM-0051231,ORD-031216,PRD-109,2,32.0,12.0,64.0
ITEM-0051232,ORD-031216,PRD-116,1,62.0,26.0,62.0
ITEM-0051233,ORD-031217,PRD-117,1,42.0,16.0,42.0
ITEM-0051234,ORD-031217,PRD-112,2,49.0,22.0,98.0
ITEM-0051235,ORD-031217,PRD-103,2,74.26,45.0,148.52
ITEM-0051236,ORD-031218,PRD-115,1,28.0,11.0,28.0
ITEM-0051237,ORD-031219,PRD-116,2,62.0,26.0,124.0
ITEM-0051238,ORD-031220,PRD-109,1,32.0,12.0,32.0
ITEM-0051239,ORD-031220,PRD-114,1,29.0,14.0,29.0
ITEM-0051240,ORD-031221,PRD-112,1,49.0,22.0,49.0
ITEM-0051241,ORD-031221,PRD-113,2,195.0,110.0,390.0
ITEM-0051242,ORD-031222,PRD-101,1,187.06,120.0,187.06
ITEM-0051243,ORD-031223,PRD-119,2,16.0,8.0,32.0
ITEM-0051244,ORD-031223,PRD-113,1,195.0,110.0,195.0
ITEM-0051245,ORD-031223,PRD-111,2,38.0,18.0,76.0
ITEM-0051246,ORD-031224,PRD-107,2,65.0,24.0,130.0
ITEM-0051247,ORD-031224,PRD-118,2,19.5,9.5,39.0
ITEM-0051248,ORD-031225,PRD-107,1,65.0,24.0,65.0
ITEM-0051249,ORD-031225,PRD-109,2,32.0,12.0,64.0
ITEM-0051250,ORD-031226,PRD-104,1,95.0,55.0,95.0
ITEM-0051251,ORD-031226,PRD-103,2,79.0,45.0,158.0
ITEM-0051252,ORD-031226,PRD-114,1,29.0,14.0,29.0
ITEM-0051253,ORD-031227,PRD-116,1,62.0,26.0,62.0
ITEM-0051254,ORD-031227,PRD-117,2,42.0,16.0,84.0
ITEM-0051255,ORD-031228,PRD-103,1,74.26,45.0,74.26
ITEM-0051256,ORD-031229,PRD-113,1,195.0,110.0,195.0
ITEM-0051257,ORD-031229,PRD-109,2,32.0,12.0,64.0
ITEM-0051258,ORD-031230,PRD-110,1,95.0,42.0,95.0
ITEM-0051259,ORD-031231,PRD-117,2,42.0,16.0,84.0
ITEM-0051260,ORD-031232,PRD-114,1,29.0,14.0,29.0
ITEM-0051261,ORD-031233,PRD-111,1,38.0,18.0,38.0
ITEM-0051262,ORD-031233,PRD-113,2,195.0,110.0,390.0
ITEM-0051263,ORD-031234,PRD-104,2,95.0,55.0,190.0
ITEM-0051264,ORD-031234,PRD-113,2,195.0,110.0,390.0
ITEM-0051265,ORD-031235,PRD-119,2,16.0,8.0,32.0
ITEM-0051266,ORD-031236,PRD-114,1,29.0,14.0,29.0
ITEM-0051267,ORD-031237,PRD-114,1,29.0,14.0,29.0
ITEM-0051268,ORD-031237,PRD-112,1,49.0,22.0,49.0
ITEM-0051269,ORD-031237,PRD-111,2,38.0,18.0,76.0
ITEM-0051270,ORD-031238,PRD-101,1,199.0,120.0,199.0
ITEM-0051271,ORD-031238,PRD-116,2,62.0,26.0,124.0
ITEM-0051272,ORD-031239,PRD-114,1,29.0,14.0,29.0
ITEM-0051273,ORD-031240,PRD-108,2,140.0,65.0,280.0
ITEM-0051274,ORD-031241,PRD-113,2,195.0,110.0,390.0
ITEM-0051275,ORD-031242,PRD-110,2,95.0,42.0,190.0
ITEM-0051276,ORD-031243,PRD-116,2,62.0,26.0,124.0
ITEM-0051277,ORD-031243,PRD-114,1,29.0,14.0,29.0
ITEM-0051278,ORD-031244,PRD-107,2,65.0,24.0,130.0
ITEM-0051279,ORD-031244,PRD-110,1,95.0,42.0,95.0
ITEM-0051280,ORD-031244,PRD-111,2,38.0,18.0,76.0
ITEM-0051281,ORD-031244,PRD-108,2,140.0,65.0,280.0
ITEM-0051282,ORD-031245,PRD-110,2,95.0,42.0,190.0
ITEM-0051283,ORD-031245,PRD-101,2,199.0,120.0,398.0
ITEM-0051284,ORD-031246,PRD-117,1,42.0,16.0,42.0
ITEM-0051285,ORD-031247,PRD-103,1,74.26,45.0,74.26
ITEM-0051286,ORD-031248,PRD-119,1,16.0,8.0,16.0
ITEM-0051287,ORD-031249,PRD-115,2,28.0,11.0,56.0
ITEM-0051288,ORD-031250,PRD-113,1,195.0,110.0,195.0
ITEM-0051289,ORD-031251,PRD-118,2,19.5,9.5,39.0
ITEM-0051290,ORD-031251,PRD-106,2,85.0,38.0,170.0
ITEM-0051291,ORD-031251,PRD-115,1,28.0,11.0,28.0
ITEM-0051292,ORD-031252,PRD-101,2,187.06,120.0,374.12
ITEM-0051293,ORD-031253,PRD-105,1,45.0,22.0,45.0
ITEM-0051294,ORD-031254,PRD-106,2,85.0,38.0,170.0
ITEM-0051295,ORD-031255,PRD-108,2,140.0,65.0,280.0
ITEM-0051296,ORD-031255,PRD-114,2,29.0,14.0,58.0
ITEM-0051297,ORD-031256,PRD-104,2,95.0,55.0,190.0
ITEM-0051298,ORD-031256,PRD-111,2,38.0,18.0,76.0
ITEM-0051299,ORD-031257,PRD-118,2,19.5,9.5,39.0
ITEM-0051300,ORD-031257,PRD-111,2,38.0,18.0,76.0
ITEM-0051301,ORD-031258,PRD-107,2,65.0,24.0,130.0
ITEM-0051302,ORD-031258,PRD-117,1,42.0,16.0,42.0
ITEM-0051303,ORD-031259,PRD-101,2,199.0,120.0,398.0
ITEM-0051304,ORD-031260,PRD-118,2,19.5,9.5,39.0
ITEM-0051305,ORD-031261,PRD-106,1,85.0,38.0,85.0
ITEM-0051306,ORD-031262,PRD-103,2,74.26,45.0,148.52
ITEM-0051307,ORD-031263,PRD-105,2,42.3,22.0,84.6
ITEM-0051308,ORD-031263,PRD-110,2,95.0,42.0,190.0
ITEM-0051309,ORD-031263,PRD-104,1,89.3,55.0,89.3
ITEM-0051310,ORD-031264,PRD-104,1,89.3,55.0,89.3
ITEM-0051311,ORD-031265,PRD-112,1,49.0,22.0,49.0
ITEM-0051312,ORD-031266,PRD-118,1,19.5,9.5,19.5
ITEM-0051313,ORD-031267,PRD-105,2,45.0,22.0,90.0
ITEM-0051314,ORD-031268,PRD-108,2,140.0,65.0,280.0
ITEM-0051315,ORD-031269,PRD-102,2,459.66,310.0,919.32
ITEM-0051316,ORD-031270,PRD-107,1,65.0,24.0,65.0
ITEM-0051317,ORD-031270,PRD-102,1,489.0,310.0,489.0
ITEM-0051318,ORD-031271,PRD-108,1,140.0,65.0,140.0
ITEM-0051319,ORD-031271,PRD-118,1,19.5,9.5,19.5
ITEM-0051320,ORD-031271,PRD-116,2,62.0,26.0,124.0
ITEM-0051321,ORD-031272,PRD-107,2,65.0,24.0,130.0
ITEM-0051322,ORD-031273,PRD-119,1,16.0,8.0,16.0
ITEM-0051323,ORD-031274,PRD-105,2,45.0,22.0,90.0
ITEM-0051324,ORD-031275,PRD-109,2,32.0,12.0,64.0
ITEM-0051325,ORD-031276,PRD-102,1,459.66,310.0,459.66
ITEM-0051326,ORD-031277,PRD-105,2,42.3,22.0,84.6
ITEM-0051327,ORD-031277,PRD-117,2,42.0,16.0,84.0
ITEM-0051328,ORD-031278,PRD-119,2,16.0,8.0,32.0
ITEM-0051329,ORD-031279,PRD-109,2,32.0,12.0,64.0
ITEM-0051330,ORD-031280,PRD-110,2,95.0,42.0,190.0
ITEM-0051331,ORD-031280,PRD-103,2,79.0,45.0,158.0
ITEM-0051332,ORD-031280,PRD-101,2,199.0,120.0,398.0
ITEM-0051333,ORD-031281,PRD-114,1,29.0,14.0,29.0
ITEM-0051334,ORD-031281,PRD-117,2,42.0,16.0,84.0
ITEM-0051335,ORD-031281,PRD-116,1,62.0,26.0,62.0
ITEM-0051336,ORD-031282,PRD-111,2,38.0,18.0,76.0
ITEM-0051337,ORD-031283,PRD-104,1,89.3,55.0,89.3
ITEM-0051338,ORD-031284,PRD-114,2,29.0,14.0,58.0
ITEM-0051339,ORD-031284,PRD-118,2,19.5,9.5,39.0
ITEM-0051340,ORD-031284,PRD-108,1,140.0,65.0,140.0
ITEM-0051341,ORD-031285,PRD-114,2,29.0,14.0,58.0
ITEM-0051342,ORD-031286,PRD-110,2,95.0,42.0,190.0
ITEM-0051343,ORD-031287,PRD-118,1,19.5,9.5,19.5
ITEM-0051344,ORD-031288,PRD-115,2,28.0,11.0,56.0
ITEM-0051345,ORD-031288,PRD-116,1,62.0,26.0,62.0
ITEM-0051346,ORD-031288,PRD-111,2,38.0,18.0,76.0
ITEM-0051347,ORD-031289,PRD-114,1,29.0,14.0,29.0
ITEM-0051348,ORD-031290,PRD-109,1,32.0,12.0,32.0
ITEM-0051349,ORD-031290,PRD-114,2,29.0,14.0,58.0
ITEM-0051350,ORD-031290,PRD-113,1,195.0,110.0,195.0
ITEM-0051351,ORD-031291,PRD-111,1,38.0,18.0,38.0
ITEM-0051352,ORD-031292,PRD-102,2,489.0,310.0,978.0
ITEM-0051353,ORD-031292,PRD-114,1,29.0,14.0,29.0
ITEM-0051354,ORD-031292,PRD-108,2,140.0,65.0,280.0
ITEM-0051355,ORD-031293,PRD-117,2,42.0,16.0,84.0
ITEM-0051356,ORD-031293,PRD-111,2,38.0,18.0,76.0
ITEM-0051357,ORD-031294,PRD-102,1,489.0,310.0,489.0
ITEM-0051358,ORD-031295,PRD-105,2,45.0,22.0,90.0
ITEM-0051359,ORD-031295,PRD-112,1,49.0,22.0,49.0
ITEM-0051360,ORD-031295,PRD-113,1,195.0,110.0,195.0
ITEM-0051361,ORD-031295,PRD-117,1,42.0,16.0,42.0
ITEM-0051362,ORD-031296,PRD-112,1,49.0,22.0,49.0
ITEM-0051363,ORD-031296,PRD-115,2,28.0,11.0,56.0
ITEM-0051364,ORD-031297,PRD-112,2,49.0,22.0,98.0
ITEM-0051365,ORD-031298,PRD-112,2,49.0,22.0,98.0
ITEM-0051366,ORD-031299,PRD-104,1,89.3,55.0,89.3
ITEM-0051367,ORD-031300,PRD-112,1,49.0,22.0,49.0
ITEM-0051368,ORD-031301,PRD-108,2,140.0,65.0,280.0
ITEM-0051369,ORD-031302,PRD-113,2,195.0,110.0,390.0
ITEM-0051370,ORD-031302,PRD-119,2,16.0,8.0,32.0
ITEM-0051371,ORD-031303,PRD-101,1,199.0,120.0,199.0
ITEM-0051372,ORD-031303,PRD-118,1,19.5,9.5,19.5
ITEM-0051373,ORD-031303,PRD-115,1,28.0,11.0,28.0
ITEM-0051374,ORD-031304,PRD-101,1,199.0,120.0,199.0
ITEM-0051375,ORD-031305,PRD-113,2,195.0,110.0,390.0
ITEM-0051376,ORD-031306,PRD-119,2,16.0,8.0,32.0
ITEM-0051377,ORD-031307,PRD-112,2,49.0,22.0,98.0
ITEM-0051378,ORD-031307,PRD-119,1,16.0,8.0,16.0
ITEM-0051379,ORD-031308,PRD-110,1,95.0,42.0,95.0
ITEM-0051380,ORD-031309,PRD-107,1,65.0,24.0,65.0
ITEM-0051381,ORD-031310,PRD-101,1,187.06,120.0,187.06
ITEM-0051382,ORD-031310,PRD-119,2,16.0,8.0,32.0
ITEM-0051383,ORD-031311,PRD-110,2,95.0,42.0,190.0
ITEM-0051384,ORD-031312,PRD-105,1,42.3,22.0,42.3
ITEM-0051385,ORD-031313,PRD-119,1,16.0,8.0,16.0
ITEM-0051386,ORD-031313,PRD-108,1,140.0,65.0,140.0
ITEM-0051387,ORD-031314,PRD-117,1,42.0,16.0,42.0
ITEM-0051388,ORD-031315,PRD-119,1,16.0,8.0,16.0
ITEM-0051389,ORD-031316,PRD-112,2,49.0,22.0,98.0
ITEM-0051390,ORD-031317,PRD-117,1,42.0,16.0,42.0
ITEM-0051391,ORD-031318,PRD-111,1,38.0,18.0,38.0
ITEM-0051392,ORD-031318,PRD-101,2,187.06,120.0,374.12
ITEM-0051393,ORD-031319,PRD-115,1,28.0,11.0,28.0
ITEM-0051394,ORD-031320,PRD-101,1,187.06,120.0,187.06
ITEM-0051395,ORD-031320,PRD-109,1,32.0,12.0,32.0
ITEM-0051396,ORD-031320,PRD-116,1,62.0,26.0,62.0
ITEM-0051397,ORD-031321,PRD-112,1,49.0,22.0,49.0
ITEM-0051398,ORD-031321,PRD-115,1,28.0,11.0,28.0
ITEM-0051399,ORD-031322,PRD-106,2,85.0,38.0,170.0
ITEM-0051400,ORD-031322,PRD-110,1,95.0,42.0,95.0
ITEM-0051401,ORD-031322,PRD-104,2,89.3,55.0,178.6
ITEM-0051402,ORD-031323,PRD-104,2,95.0,55.0,190.0
ITEM-0051403,ORD-031323,PRD-109,1,32.0,12.0,32.0
ITEM-0051404,ORD-031324,PRD-104,2,95.0,55.0,190.0
ITEM-0051405,ORD-031325,PRD-104,1,89.3,55.0,89.3
ITEM-0051406,ORD-031326,PRD-107,2,65.0,24.0,130.0
ITEM-0051407,ORD-031326,PRD-112,2,49.0,22.0,98.0
ITEM-0051408,ORD-031326,PRD-113,1,195.0,110.0,195.0
ITEM-0051409,ORD-031326,PRD-114,1,29.0,14.0,29.0
ITEM-0051410,ORD-031327,PRD-112,1,49.0,22.0,49.0
ITEM-0051411,ORD-031327,PRD-115,1,28.0,11.0,28.0
ITEM-0051412,ORD-031328,PRD-108,2,140.0,65.0,280.0
ITEM-0051413,ORD-031328,PRD-101,1,187.06,120.0,187.06
ITEM-0051414,ORD-031329,PRD-113,1,195.0,110.0,195.0
ITEM-0051415,ORD-031330,PRD-118,2,19.5,9.5,39.0
ITEM-0051416,ORD-031330,PRD-101,1,187.06,120.0,187.06
ITEM-0051417,ORD-031331,PRD-117,1,42.0,16.0,42.0
ITEM-0051418,ORD-031332,PRD-115,2,28.0,11.0,56.0
ITEM-0051419,ORD-031332,PRD-102,1,459.66,310.0,459.66
ITEM-0051420,ORD-031333,PRD-112,2,49.0,22.0,98.0
ITEM-0051421,ORD-031333,PRD-110,2,95.0,42.0,190.0
ITEM-0051422,ORD-031334,PRD-103,2,79.0,45.0,158.0
